time,NUPL
1436227200,-6.543335978
1436313600,-7.85957947
1436400000,-5.966496744
1436486400,-6.344649212
1436745600,7.650596907
1436832000,1.895031724
1436918400,0.26592439
1437004800,-0.493953958
1437091200,-2.980885305
1437350400,-4.371093367
1437436800,-2.902842662
1437523200,-3.520972159
1437609600,-3.301515501
1437696000,-3.470272432
1437955200,2.019807411
1438041600,2.288412495
1438128000,2.6522358
1438214400,0.959529075
1438300800,0.408192404
1438560000,-1.723614298
1438646400,-1.872113718
1438732800,-0.644455108
1438819200,-1.849057445
1438905600,-3.082907957
1439164800,-6.691440933
1439251200,-7.749036052
1439337600,-5.223164087
1439424000,-6.59490538
1439510400,-7.770089793
1439769600,-10.13960382
1439856000,-10.8767683
1439942400,-27.62056735
1440028800,-24.24461704
1440115200,-20.20779802
1440374400,-23.48261908
1440460800,-33.53203765
1440547200,-26.09492979
1440633600,-23.64732568
1440720000,-24.00654017
1440979200,-22.140683
1441065600,-21.14620721
1441152000,-22.6543785
1441238400,-22.04970516
1441324800,-22.78179802
1441670400,-15.97710466
1441756800,-14.22297377
1441843200,-17.01780693
1441929600,-16.78390038
1442188800,-21.0852504
1442275200,-20.77708352
1442361600,-20.72770817
1442448000,-21.76117719
1442534400,-19.36434812
1442793600,-20.51238778
1442880000,-22.64037636
1442966400,-20.50955993
1443052800,-20.84103113
1443139200,-18.40719226
1443398400,-19.01565464
1443484800,-15.8647514
1443571200,-17.01527761
1443657600,-17.11437847
1443744000,-16.60351549
1444003200,-15.85310422
1444089600,-15.18528075
1444176000,-12.36502948
1444262400,-13.86755972
1444348800,-14.0109123
1444608000,-11.4511507
1444694400,-12.53626368
1444780800,-10.65905103
1444867200,-9.261560952
1444953600,-8.585476814
1445212800,-4.83600022
1445299200,-4.660113419
1445385600,-2.284249033
1445472000,-3.319217635
1445558400,-0.619275455
1445817600,3.307008874
1445904000,3.128342411
1445990400,5.742567485
1446076800,8.336938344
1446163200,11.61085769
1446422400,14.3954285
1446508800,22.14959653
1446595200,29.47465204
1446681600,29.75200632
1446768000,25.39056959
1447027200,22.42640699
1447113600,24.07149098
1447200000,14.08331452
1447286400,6.845453014
1447372800,15.13615261
1447632000,10.3188238
1447718400,13.33600982
1447804800,14.42414234
1447891200,14.00236627
1447977600,11.89394218
1448236800,11.13916516
1448323200,10.92327448
1448409600,10.18766277
1448582400,18.32510761
1448841600,21.64404116
1448928000,23.15262156
1449014400,20.14944244
1449100800,19.32683853
1449187200,19.78236488
1449446400,24.92536554
1449532800,26.15701966
1449619200,29.898186
1449705600,29.72020807
1449792000,29.25939692
1450051200,31.86118381
1450137600,33.17324402
1450224000,35.83978428
1450310400,34.38527531
1450396800,34.58826883
1450656000,32.27365929
1450742400,31.50334324
1450828800,31.05667444
1450915200,32.18355654
1451260800,28.76142562
1451347200,28.6360464
1451433600,30.48958784
1451520000,29.66133774
1451865600,30.03614979
1451952000,30.42246695
1452038400,30.27573401
1452124800,29.72292631
1452211200,33.98544742
1452470400,32.19650176
1452556800,32.06883627
1452643200,30.64482175
1452729600,29.53971655
1452816000,29.10591561
1453161600,21.11230588
1453248000,19.43612539
1453334400,27.47099342
1453420800,25.65867461
1453680000,24.80960913
1453766400,22.68678928
1453852800,22.77925778
1453939200,23.16129046
1454025600,20.2844662
1454284800,17.84597504
1454371200,18.6399965
1454457600,19.12683994
1454544000,18.21699056
1454630400,22.26691212
1454889600,19.87412364
1454976000,18.77608141
1455062400,19.25774527
1455148800,20.32853499
1455235200,20.26266121
1455580800,24.20550161
1455667200,25.56793984
1455753600,26.87462176
1455840000,27.9032715
1456099200,30.42263248
1456185600,30.25224829
1456272000,27.30867671
1456358400,27.97554129
1456444800,27.89456959
1456704000,29.06230148
1456790400,29.6774293
1456876800,28.97822197
1456963200,26.84984982
1457049600,26.66146076
1457308800,24.0423918
1457395200,25.96553499
1457481600,25.18872932
1457568000,25.44880079
1457654400,26.0874294
1457913600,25.35255502
1458000000,25.67216073
1458086400,25.79978358
1458172800,25.88718779
1458259200,26.25784966
1458518400,25.08214686
1458604800,24.96249439
1458691200,25.81402358
1458777600,25.96577905
1459123200,27.07567691
1459209600,26.63179203
1459296000,25.46860189
1459382400,24.81385831
1459468800,25.37244416
1459728000,26.00461406
1459814400,25.94327367
1459900800,26.3389808
1459987200,26.13139089
1460073600,25.9522543
1460332800,25.99130619
1460419200,26.20189003
1460505600,26.65795329
1460592000,26.45927561
1460678400,26.49604927
1460937600,27.17102788
1461024000,27.08148846
1461110400,28.14563664
1461196800,28.99067721
1461283200,30.50826644
1461542400,31.79956699
1461628800,32.25649148
1461715200,32.61082663
1461801600,29.264726
1461888000,29.7373786
1462147200,30.44299104
1462233600,28.8549246
1462320000,29.73226137
1462406400,29.16065881
1462492800,29.39502731
1462752000,31.0454642
1462838400,31.34054602
1462924800,29.59609628
1463011200,29.86998606
1463097600,30.00423028
1463356800,30.71892085
1463443200,29.75405848
1463529600,29.33499062
1463616000,29.5005641
1463702400,27.38980344
1463961600,27.27212956
1464048000,27.75986534
1464134400,28.05827028
1464220800,28.66891298
1464307200,29.16791101
1464652800,38.54834569
1464739200,38.39110124
1464825600,38.81467178
1464912000,38.83942697
1465171200,42.29746038
1465257600,43.16274851
1465344000,42.37770227
1465430400,42.78752375
1465516800,42.05442188
1465776000,49.54207594
1465862400,51.37954035
1465948800,49.79798189
1466035200,50.2150971
1466121600,54.19090088
1466380800,53.73249421
1466467200,50.31416526
1466553600,46.75757381
1466640000,39.34839646
1466726400,43.58997529
1466985600,44.06809245
1467072000,45.28949605
1467158400,44.87496618
1467244800,44.09525397
1467331200,46.80913815
1467676800,47.20882459
1467763200,46.18523909
1467849600,46.75452606
1467936000,43.75141465
1468195200,44.37963266
1468281600,44.36676048
1468368000,45.41989309
1468454400,44.60375722
1468540800,44.9942585
1468800000,46.28096218
1468886400,45.98604811
1468972800,45.84248343
1469059200,45.28117661
1469145600,45.21451162
1469404800,44.49946281
1469491200,44.25351498
1469577600,44.04976927
1469664000,44.06200099
1469750400,43.92247073
1470009600,41.40426977
1470096000,39.16645081
1470182400,32.68073283
1470268800,36.10197667
1470355200,37.47920717
1470614400,38.56236802
1470700800,38.20886416
1470787200,37.64279097
1470873600,38.38694315
1470960000,37.76608642
1471219200,36.10910562
1471305600,35.72055547
1471392000,36.85180438
1471478400,36.37067203
1471564800,36.32441296
1471824000,36.9274726
1471910400,37.3779154
1471996800,37.07155688
1472083200,36.70577051
1472169600,36.2832521
1472428800,36.18192582
1472515200,35.96892021
1472601600,36.19789662
1472688000,35.70871618
1472774400,35.84873855
1473120000,39.23400249
1473206400,39.80192902
1473292800,40.01187312
1473379200,41.17502155
1473638400,38.99898372
1473724800,39.05936488
1473811200,39.08887319
1473897600,39.12233932
1473984000,38.75310766
1474243200,39.19588193
1474329600,39.01240703
1474416000,38.71850534
1474502400,37.68013973
1474588800,37.55208724
1474848000,38.02117002
1474934400,38.58340694
1475020800,38.42678341
1475107200,38.35322184
1475193600,38.47414617
1475452800,38.75645443
1475539200,38.9684667
1475625600,38.62512693
1475712000,38.80288601
1475798400,38.82357453
1476057600,39.14636112
1476144000,39.38814968
1476230400,41.49429678
1476316800,40.82687202
1476403200,40.77185918
1476662400,41.11733491
1476748800,40.87861264
1476835200,40.47771156
1476921600,39.89020803
1477008000,39.79837145
1477267200,41.70167799
1477353600,41.41139293
1477440000,41.83106022
1477526400,43.46032833
1477612800,44.03558097
1477872000,44.99307355
1477958400,44.89166554
1478044800,47.18308461
1478131200,47.4095731
1478217600,43.98378456
1478476800,45.80292643
1478563200,44.9131563
1478649600,45.41457684
1478736000,46.06873019
1478822400,45.44064268
1479081600,44.60018924
1479168000,44.6476201
1479254400,45.18933511
1479340800,46.9150805
1479427200,46.21782043
1479686400,45.87447422
1479772800,46.36680591
1479859200,47.16291424
1480032000,46.04888039
1480291200,45.36443064
1480377600,45.36732669
1480464000,45.49096261
1480550400,46.16462273
1480636800,46.8022756
1480896000,47.19506029
1480982400,46.15571537
1481068800,46.60125105
1481155200,46.92401382
1481241600,47.07120912
1481500800,46.95867038
1481587200,47.48905245
1481673600,47.45885127
1481760000,47.24640168
1481846400,47.12463049
1482105600,47.87460702
1482192000,47.81672403
1482278400,48.32765978
1482364800,49.79391381
1482451200,51.35793374
1482796800,53.04884055
1482883200,54.09510369
1482969600,56.40697171
1483056000,55.73572419
1483401600,57.0631795
1483488000,57.4167205
1483574400,60.61515542
1483660800,55.40639385
1483920000,51.45437826
1484006400,50.40819898
1484092800,50.54102392
1484179200,43.47883086
1484265600,44.92242896
1484611200,46.37587587
1484697600,50.56360148
1484784000,49.50012623
1484870400,50.26373279
1485129600,51.09873875
1485216000,50.94045884
1485302400,48.95786068
1485388800,49.50567933
1485475200,50.51431374
1485734400,50.20584049
1485820800,50.5161408
1485907200,52.78950118
1485993600,53.68347457
1486080000,54.38237674
1486339200,54.36917552
1486425600,54.58072105
1486512000,55.7457842
1486598400,55.62317778
1486684800,52.66123917
1486944000,53.26777005
1487030400,53.00339226
1487116800,53.24638418
1487203200,53.36766468
1487289600,54.29636533
1487635200,56.1337321
1487721600,57.47401025
1487808000,57.43202304
1487894400,59.37696415
1488153600,58.53299931
1488240000,58.86294196
1488326400,58.81470742
1488412800,59.66843801
1488499200,60.69122474
1488758400,60.5382387
1488844800,60.58536938
1488931200,58.97208613
1489017600,56.05199658
1489104000,57.32061944
1489363200,58.68485202
1489449600,58.68213841
1489536000,58.68602303
1489622400,58.98129434
1489708800,56.06149725
1489968000,49.17796623
1490054400,50.40147864
1490140800,53.32354553
1490227200,49.86871333
1490313600,49.35380581
1490572800,46.30017835
1490659200,49.89031704
1490745600,50.00005858
1490832000,49.68163823
1490918400,49.32727582
1491177600,52.15052583
1491264000,53.69931854
1491350400,53.60392082
1491436800,53.10001201
1491523200,55.28469493
1491782400,55.56823681
1491868800,55.48478974
1491955200,55.78855236
1492041600,55.44557123
1492387200,53.64748142
1492473600,54.33590677
1492560000,54.56442189
1492646400,54.87803134
1492732800,55.60710637
1492992000,55.93420855
1493078400,56.09288329
1493164800,56.65696077
1493251200,57.0618312
1493337600,58.5303056
1493596800,59.22451795
1493683200,60.4055309
1493769600,60.85827712
1493856000,62.08655703
1493942400,62.57307788
1494201600,63.03602685
1494288000,64.59516134
1494374400,64.91223526
1494460800,65.84357941
1494547200,66.45150295
1494806400,65.09250369
1494892800,63.72021803
1494979200,64.0508259
1495065600,64.83716383
1495152000,66.19762832
1495411200,67.85364765
1495497600,67.85965871
1495584000,70.08930863
1495670400,71.47934222
1495756800,69.82292928
1496102400,68.49011238
1496188800,66.89535461
1496275200,68.13288796
1496361600,69.30067826
1496620800,69.90473746
1496707200,71.43564522
1496793600,72.9396684
1496880000,71.00467112
1496966400,71.77841572
1497225600,72.64876323
1497312000,69.34661696
1497398400,69.1642784
1497484800,65.83776788
1497571200,65.27709734
1497830400,66.00635861
1497916800,66.81632428
1498003200,68.28618535
1498089600,67.12244764
1498176000,67.37834189
1498435200,64.63696911
1498521600,63.62256527
1498608000,65.10138536
1498694400,65.07058998
1498780800,64.66451805
1499040000,64.13004435
1499212800,64.87215014
1499299200,64.83243382
1499385600,64.62050897
1499644800,62.99954212
1499731200,60.49711036
1499817600,60.09710962
1499904000,61.00340226
1499990400,60.31352529
1500249600,51.58327023
1500336000,58.21124855
1500422400,59.57744313
1500508800,58.7640825
1500595200,66.59250112
1500854400,65.13564015
1500940800,65.02539626
1501027200,62.08893953
1501113600,61.29504446
1501200000,62.94448284
1501459200,61.64961518
1501545600,62.45187039
1501632000,60.25088823
1501718400,59.45766625
1501804800,60.24093354
1502064000,63.40632567
1502150400,64.43548799
1502236800,64.16814475
1502323200,62.94646198
1502409600,63.57348529
1502668800,68.00651394
1502755200,69.40418153
1502841600,67.88834394
1502928000,69.10526519
1503014400,68.05359611
1503273600,65.52295621
1503360000,64.30581798
1503446400,64.94196482
1503532800,65.00162799
1503619200,66.26281878
1503878400,65.87390746
1503964800,65.88012265
1504051200,67.03115351
1504137600,66.76268719
1504224000,67.36829034
1504569600,63.37329583
1504656000,63.76832099
1504742400,65.08503382
1504828800,64.76476003
1505088000,61.41438494
1505174400,60.96025983
1505260800,60.54832369
1505347200,57.55897581
1505433600,49.74184136
1505692800,55.74408616
1505779200,59.50977713
1505865600,57.90926584
1505952000,57.70342133
1506038400,54.40795719
1506297600,54.90766107
1506384000,57.31095183
1506470400,56.86230574
1506556800,59.90149263
1506643200,59.62239517
1506902400,60.87955151
1506988800,60.83177662
1507075200,59.92885219
1507161600,59.01138955
1507248000,59.70220457
1507507200,61.78066444
1507593600,62.77020161
1507680000,62.30164703
1507766400,62.68806929
1507852800,66.54109556
1508112000,67.22960771
1508198400,67.26759325
1508284800,66.1275713
1508371200,65.78295845
1508457600,66.27361957
1508716800,67.2199619
1508803200,65.97051402
1508889600,63.51029432
1508976000,64.73932043
1509062400,65.49260251
1509321600,66.65364567
1509408000,66.10085478
1509494400,67.49702735
1509580800,68.54792029
1509667200,69.51482151
1509926400,69.95525452
1510012800,68.08669531
1510099200,68.40409023
1510185600,69.61159176
1510272000,67.84495647
1510531200,59.80731399
1510617600,63.35986505
1510704000,63.45965911
1510790400,66.51365374
1510876800,68.22422388
1511136000,68.06288527
1511222400,68.53401758
1511308800,67.36720048
1511481600,67.01811046
1511740800,70.23001681
1511827200,70.93262133
1511913600,70.75345399
1512000000,70.03998842
1512086400,70.11141679
1512345600,72.36859062
1512432000,72.77919238
1512518400,72.59514247
1512604800,76.12952745
1512691200,78.7971842
1512950400,74.34792587
1513036800,76.3731465
1513123200,76.18226734
1513209600,74.60736913
1513296000,74.39885093
1513555200,76.47950446
1513641600,75.76717813
1513728000,73.95628852
1513814400,71.46802144
1513900800,69.74635242
1514246400,65.84641737
1514332800,69.04118768
1514419200,68.16918943
1514505600,65.38625626
1514851200,62.81030294
1514937600,65.99801207
1515024000,66.34991986
1515110400,66.21183461
1515369600,67.03888904
1515456000,64.47357441
1515542400,62.88340937
1515628800,63.77987046
1515715200,59.63022084
1516060800,59.98707326
1516147200,52.99760403
1516233600,51.74157467
1516320000,52.41610243
1516579200,52.85843401
1516665600,49.74422507
1516752000,50.461802
1516838400,52.37033832
1516924800,51.81765651
1517184000,53.501589
1517270400,51.65974146
1517356800,46.09467918
1517443200,46.92152198
1517529600,40.9010978
1517788800,35.63816202
1517875200,24.03418897
1517961600,33.32513281
1518048000,31.60810033
1518134400,36.50949382
1518393600,35.6938593
1518480000,41.48483469
1518566400,38.9325298
1518652800,45.13618209
1518739200,48.09597219
1519084800,53.09732166
1519171200,53.77811673
1519257600,50.5823774
1519344000,46.72140295
1519603200,44.61834827
1519689600,48.31903659
1519776000,49.94814605
1519862400,48.31156626
1519948800,50.8039109
1520208000,52.97231093
1520294400,53.06280825
1520380800,49.65347482
1520467200,45.68195384
1520553600,42.53953989
1520812800,43.91908185
1520899200,41.80686881
1520985600,41.86546639
1521072000,35.42500336
1521158400,35.63089185
1521417600,35.2217439
1521504000,37.9398785
1521590400,40.23503449
1521676800,40.41102921
1521763200,38.98257641
1522022400,37.32005591
1522108800,35.39107301
1522195200,32.44514342
1522281600,33.91457515
1522627200,23.41821108
1522713600,25.8309237
1522800000,29.8073249
1522886400,23.76878251
1522972800,23.46841837
1523232000,25.94166184
1523318400,23.15180706
1523404800,24.16666163
1523491200,25.27067583
1523577600,34.64475833
1523836800,37.75836991
1523923200,35.44608131
1524009600,34.10474843
1524096000,36.41454659
1524182400,37.03839363
1524441600,40.52853835
1524528000,41.30310411
1524614400,45.6363147
1524700800,41.51492843
1524787200,42.92954125
1525046400,43.94572412
1525132800,42.76663101
1525219200,41.9617228
1525305600,42.7127342
1525392000,45.65003158
1525651200,44.94869502
1525737600,43.28948848
1525824000,42.64034302
1525910400,42.95868039
1525996800,41.44994673
1526256000,39.23063604
1526342400,38.75407287
1526428800,37.28837624
1526515200,36.00091202
1526601600,33.58312758
1526860800,37.14861766
1526947200,36.38088975
1527033600,33.5487389
1527120000,29.22756215
1527206400,29.74410399
1527552000,25.52961189
1527638400,28.75031322
1527724800,28.10542404
1527811200,29.0440758
1528070400,31.15830475
1528156800,29.17600039
1528243200,30.35861277
1528329600,30.59330945
1528416000,30.86799174
1528675200,21.83498507
1528761600,23.00982518
1528848000,19.74852767
1528934400,17.39055175
1529020800,21.02220702
1529280000,19.43356312
1529366400,22.25296218
1529452800,22.58469886
1529539200,22.83061866
1529625600,22.32730584
1529884800,15.26435759
1529971200,16.83034852
1530057600,14.66484236
1530144000,16.17596645
1530230400,12.68764696
1530489600,19.61099827
1530576000,22.39442568
1530748800,22.22652484
1530835200,22.76830234
1531094400,24.2065407
1531180800,24.02834383
1531267200,19.15618614
1531353600,20.02827799
1531440000,17.16586798
1531699200,19.92896924
1531785600,24.00449923
1531872000,30.20472198
1531958400,30.74061484
1532044800,31.53229304
1532304000,30.99122724
1532390400,33.57725388
1532476800,38.55642582
1532563200,37.37571902
1532649600,35.38391979
1532908800,37.56693319
1532995200,36.97669129
1533081600,33.83865467
1533168000,32.4523015
1533254400,32.00051312
1533513600,27.27890135
1533600000,26.21708721
1533686400,24.18673535
1533772800,18.9213042
1533859200,22.26523702
1534118400,19.42651979
1534204800,19.06340794
1534291200,18.1262822
1534377600,19.1920464
1534464000,19.58628985
1534723200,21.75955286
1534809600,19.46489034
1534896000,21.65502174
1534982400,20.25267662
1535068800,22.17058358
1535328000,24.1508711
1535414400,25.88040206
1535500800,28.13294864
1535587200,27.51159556
1535673600,26.81251488
1536019200,29.5995708
1536105600,30.42059467
1536192000,25.14873434
1536278400,21.94015244
1536537600,19.22302144
1536624000,19.51137838
1536710400,19.56498392
1536796800,20.00241725
1536883200,22.14094474
1537142400,21.92939248
1537228800,19.26426343
1537315200,20.36536427
1537401600,20.73242635
1537488000,22.34439328
1537747200,24.5251628
1537833600,23.18743699
1537920000,21.58569726
1538006400,22.16672456
1538092800,24.39696174
1538352000,23.70854768
1538438400,23.32014862
1538524800,22.96848502
1538611200,22.43418484
1538697600,23.31241067
1538956800,23.89920272
1539043200,24.2135035
1539129600,24.06602452
1539216000,23.48270375
1539302400,19.74170233
1539561600,20.30280988
1539648000,24.06161283
1539734400,24.07231006
1539820800,23.502448
1539907200,22.73352445
1540166400,23.17544467
1540252800,23.19324091
1540339200,23.04591217
1540425600,23.3519794
1540512000,23.17198572
1540771200,23.42076902
1540857600,21.59042901
1540944000,21.70032034
1541030400,21.45962235
1541116800,22.29365544
1541376000,21.45899909
1541462400,22.76509434
1541548800,23.18577376
1541635200,23.99916356
1541721600,23.16105205
1541980800,22.40672455
1542067200,22.26950734
1542153600,22.03812543
1542240000,13.58309597
1542326400,13.00688263
1542585600,12.85112288
1542672000,0.332782368
1542758400,-9.93976225
1542931200,-10.33848773
1543190400,-19.17588809
1543276800,-26.47280908
1543363200,-24.71293454
1543449600,-11.54243735
1543536000,-10.88997156
1543795200,-14.67338478
1543881600,-21.95222755
1544054400,-25.76880252
1544140800,-33.26787693
1544400000,-29.20662651
1544486400,-33.02928869
1544572800,-35.66638752
1544659200,-33.15244888
1544745600,-39.73690293
1545004800,-41.56934752
1545091200,-29.91064645
1545177600,-24.19398771
1545264000,-22.46289091
1545350400,-11.28681424
1545609600,-14.533209
1545782400,-19.9051837
1545868800,-18.53228725
1545955200,-25.20776307
1546214400,-17.54787894
1546387200,-18.05549039
1546473600,-15.08775818
1546560000,-18.14955757
1546819200,-10.93596418
1546905600,-12.44254039
1546992000,-12.12316788
1547078400,-12.09249226
1547164800,-21.75020012
1547424000,-25.86018953
1547510400,-20.5048283
1547596800,-23.0302284
1547683200,-22.30561469
1547769600,-21.42446495
1548115200,-24.64767173
1548201600,-23.35421388
1548288000,-24.0130568
1548374400,-23.40608206
1548633600,-23.72476931
1548720000,-27.42848177
1548806400,-28.42701116
1548892800,-26.87042407
1548979200,-27.49577474
1549238400,-27.35573277
1549324800,-27.33393278
1549411200,-27.31767119
1549497600,-28.95916284
1549584000,-29.31904647
1549843200,-19.07397537
1549929600,-20.44472891
1550016000,-20.27346331
1550102400,-20.65051436
1550188800,-21.03469147
1550534400,-11.6788627
1550620800,-10.74932855
1550707200,-9.434901241
1550793600,-10.65120571
1551052800,-13.90678484
1551139200,-12.21693435
1551225600,-13.13490607
1551312000,-13.21989716
1551398400,-13.0303317
1551657600,-13.35946492
1551744000,-15.67033579
1551830400,-11.69303619
1551916800,-11.37746172
1552003200,-11.200944
1552262400,-10.00617447
1552348800,-11.0814551
1552435200,-11.05311325
1552521600,-10.9438935
1552608000,-10.88269001
1552867200,-7.59683817
1552953600,-7.582275998
1553040000,-6.464770545
1553126400,-6.097387276
1553212800,-7.500829643
1553472000,-7.777439276
1553558400,-9.269052677
1553644800,-8.74286163
1553731200,-5.994580112
1553817600,-6.378859754
1554076800,-5.345927883
1554163200,-4.116907191
1554249600,10.70446301
1554336000,12.99965548
1554422400,11.54773332
1554681600,16.32236389
1554768000,17.52552701
1554854400,16.102285
1554940800,17.95557448
1555027200,13.87574743
1555286400,15.5528938
1555372800,13.85962983
1555459200,16.52200804
1555545600,16.81938889
1555891200,17.50073106
1555977600,18.74672358
1556064000,21.20516142
1556150400,19.6292429
1556236800,15.82425688
1556496000,17.19778148
1556582400,16.65378794
1556668800,18.1938847
1556755200,19.10594327
1556841600,20.71249831
1557100800,24.653583
1557187200,23.8847892
1557273600,25.7576453
1557360000,26.6126295
1557446400,28.8888982
1557705600,36.40343146
1557792000,42.6561108
1557878400,43.61563769
1557964800,44.88730497
1558051200,42.12761296
1558310400,44.67864341
1558396800,42.64274461
1558483200,42.60133349
1558569600,40.8198368
1558656000,41.83626589
1559001600,47.53062548
1559088000,46.84384322
1559174400,45.65524945
1559260800,43.40192456
1559520000,45.9605626
1559606400,42.4010652
1559692800,38.87204714
1559779200,39.87132536
1559865600,39.80925048
1560124800,38.60315107
1560211200,40.86719375
1560297600,40.37947581
1560384000,41.76675811
1560470400,42.36826387
1560729600,46.90806539
1560816000,48.65308222
1560902400,47.07972824
1560988800,48.18235079
1561075200,49.41732521
1561334400,54.97911309
1561420800,55.50499055
1561507200,58.18837259
1561593600,61.52791456
1561680000,54.76214695
1561939200,53.39387558
1562025600,51.9174731
1562112000,52.80167802
1562284800,54.20075105
1562544000,54.91454772
1562630400,57.924917
1562716800,58.60304055
1562803200,56.84428471
1562889600,53.70241516
1563148800,48.71994872
1563235200,51.78027042
1563321600,44.97266378
1563408000,45.73082652
1563494400,50.75815251
1563753600,49.9956968
1563840000,48.74282823
1563926400,46.50567001
1564012800,45.89485279
1564099200,46.37266707
1564358400,44.35078357
1564444800,43.22259167
1564531200,43.58726939
1564617600,46.22903151
1564704000,47.78235201
1564963200,50.33910637
1565049600,53.59536272
1565136000,51.95899071
1565222400,53.75313543
1565308800,53.66435225
1565568000,51.84203483
1565654400,51.19757259
1565740800,49.03174693
1565827200,44.58240241
1565913600,46.03579717
1566172800,46.20021009
1566259200,48.7331878
1566345600,48.17477477
1566432000,44.6747705
1566518400,44.93576586
1566777600,44.56171363
1566864000,45.93027795
1566950400,44.89295519
1567036800,42.4554687
1567123200,41.03968456
1567468800,45.65378364
1567555200,47.14836482
1567641600,46.83030895
1567728000,46.73024877
1567987200,45.57647858
1568073600,45.0192782
1568160000,43.80557635
1568246400,43.9806811
1568332800,45.12281765
1568592000,44.74099478
1568678400,44.36051332
1568764800,44.14944321
1568851200,43.91852985
1568937600,44.21151614
1569196800,43.07914074
1569283200,41.13537579
1569369600,33.72712982
1569456000,32.83270426
1569542400,30.03805814
1569801600,30.00109756
1569888000,31.55435775
1569974400,32.06306903
1570060800,32.4778145
1570147200,31.495399
1570406400,29.15335283
1570492800,31.36261976
1570579200,31.22199303
1570665600,34.13792408
1570752000,34.04328538
1571011200,32.01712044
1571097600,32.10630411
1571184000,30.79833803
1571270400,29.55996989
1571356800,29.97860226
1571616000,30.94851201
1571702400,31.13916106
1571788800,29.85173115
1571875200,24.64251814
1571961600,24.70177269
1572220800,40.59581322
1572307200,38.62016944
1572393600,39.59303343
1572480000,38.13562874
1572566400,37.98806521
1572825600,38.21823375
1572912000,39.31235093
1572998400,39.10904022
1573084800,39.11875442
1573171200,38.48698035
1573430400,37.11167969
1573516800,34.87163181
1573603200,35.30873997
1573689600,35.30355855
1573776000,34.57991324
1574035200,33.46473738
1574121600,31.45787241
1574208000,30.55186461
1574294400,28.99241288
1574380800,25.54482005
1574640000,19.79578428
1574726400,20.85259762
1574812800,21.7906414
1574985600,24.42068805
1575244800,24.12506345
1575331200,23.08081398
1575417600,23.1402969
1575504000,22.50978095
1575590400,24.54702398
1575849600,25.70604608
1575936000,24.08214207
1576022400,22.74324866
1576108800,22.24581539
1576195200,22.55191191
1576454400,21.66533225
1576540800,19.18955651
1576627200,15.37370994
1576713600,23.10512913
1576800000,22.39101507
1577059200,25.57875028
1577145600,23.99633058
1577318400,23.34386891
1577404800,22.9814426
1577664000,24.95031234
1577750400,23.68249499
1577923200,22.6397637
1578009600,20.30707738
1578268800,24.84499729
1578355200,28.28711612
1578441600,31.70604305
1578528000,30.96417927
1578614400,29.10502115
1578873600,31.72305733
1578960000,31.37564583
1579046400,36.40323233
1579132800,36.22048427
1579219200,35.50635014
1579564800,34.99342714
1579651200,35.61151698
1579737600,35.11994879
1579824000,32.8619288
1580083200,34.42782379
1580169600,36.7721346
1580256000,39.28539807
1580342400,39.36597165
1580428800,40.2548882
1580688000,39.24255348
1580774400,38.81464761
1580860800,38.04895131
1580947200,40.76810066
1581033600,41.27671454
1581292800,43.20941502
1581379200,41.59913957
1581465600,43.44617021
1581552000,44.05283408
1581638400,43.27589853
1581984000,40.1605551
1582070400,42.76719087
1582156800,39.78310126
1582243200,39.5499097
1582502400,41.34498391
1582588800,39.65776534
1582675200,37.67848242
1582761600,33.97907335
1582848000,33.81053315
1583107200,32.14855664
1583193600,34.31842234
1583280000,33.83524158
1583366400,33.60926341
1583452800,36.06085481
1583712000,28.73228593
1583798400,26.81855983
1583884800,27.04617241
1583971200,27.14691968
1584057600,-16.2839231
1584316800,-3.304840863
1584403200,-10.99853643
1584489600,-6.105955829
1584576000,-5.809144336
1584662400,10.34559054
1584921600,5.132586053
1585008000,13.58243224
1585094400,17.36271236
1585180800,16.7115976
1585267200,17.28772441
1585526400,6.486554947
1585612800,14.06923776
1585699200,13.96185521
1585785600,16.14854959
1585872000,18.68213727
1586131200,18.67496618
1586217600,23.46599283
1586304000,22.87190741
1586390400,24.542026
1586736000,21.24357352
1586822400,19.41280986
1586908800,19.42395389
1586995200,17.06298059
1587081600,22.44217033
1587340800,23.74946855
1587427200,19.95225214
1587513600,20.0526189
1587600000,22.60774163
1587686400,25.78251798
1587945600,28.11865217
1588032000,29.03001909
1588118400,29.12483672
1588204800,36.6401552
1588291200,35.63903753
1588550400,36.97382492
1588636800,37.04240067
1588723200,37.49646612
1588809600,39.49179874
1588896000,43.19472783
1589155200,35.17428222
1589241600,34.02475076
1589328000,35.52896674
1589414400,38.71830854
1589500800,41.73897205
1589760000,41.05052756
1589846400,41.29938489
1589932800,41.11125457
1590019200,39.92444731
1590105600,37.05259697
1590451200,35.94059271
1590537600,35.29022876
1590624000,37.28311941
1590710400,40.01205549
1590969600,39.29701682
1591056000,43.48931456
1591142400,39.68061727
1591228800,40.39459852
1591315200,41.29123451
1591574400,40.97085885
1591660800,40.93939244
1591747200,41.03831618
1591833600,41.46028656
1591920000,38.06797039
1592179200,38.44145808
1592265600,38.8561861
1592352000,39.27204896
1592438400,38.89651409
1592524800,38.2432997
1592784000,37.65207884
1592870400,39.82684771
1592956800,39.66710033
1593043200,37.6725419
1593129600,37.34128481
1593388800,36.29971881
1593475200,36.57939418
1593561600,36.54625292
1593648000,36.89390006
